etherStatsFragments,etherStatsOversizePkts,etherStatsPkts1024to1518Octets,etherStatsPkts128to255Octets,etherStatsPkts256to511Octets,etherStatsPkts512to1023Octets,etherStatsPkts64Octets,etherStatsPkts65to127Octets,etherStatsUndersizePkts,ifHCInOctets,ifHCOutOctets,ifInBroadcastPkts,ifInDiscards,ifInErrors,ifInMulticastPkts,ifInUcastPkts,ifInUnknownProtos,ifOutBroadcastPkts,ifOutDiscards,ifOutErrors,ifOutMulticastPkts,ifOutUcastPkts,cpu.1min,cpu.5min,cpu.5sec,class
0.0,0.0,30.0,508.0,12.0,1.0,45.0,316.0,0.0,52600.0,1473848.0,0.0,0.0,0.0,0.0,39.0,0.0,258.0,0.0,0.0,465.0,142.0,30.0,30.0,30.0,normal
0.0,0.0,29.0,484.0,13.0,1.0,46.0,190.0,0.0,45072.0,1365392.0,0.0,0.0,0.0,0.0,31.0,0.0,134.0,0.0,0.0,438.0,151.0,31.0,30.0,32.0,normal
0.0,0.0,11.0,446.0,12.0,3.0,45.0,245.0,0.0,18168.0,1216192.0,0.0,0.0,0.0,0.0,13.0,0.0,192.0,0.0,0.0,482.0,102.0,31.0,30.0,30.0,normal
0.0,0.0,30.0,489.0,12.0,2.0,46.0,273.0,0.0,28656.0,1405976.0,0.0,0.0,0.0,0.0,21.0,0.0,207.0,0.0,0.0,447.0,153.0,30.0,30.0,31.0,normal
0.0,0.0,23.0,484.0,12.0,3.0,42.0,250.0,0.0,45360.0,1352704.0,0.0,0.0,0.0,0.0,30.0,0.0,197.0,0.0,0.0,459.0,136.0,30.0,30.0,30.0,normal
0.0,0.0,30.0,472.0,11.0,3.0,44.0,258.0,0.0,31680.0,1428128.0,0.0,0.0,0.0,0.0,23.0,0.0,190.0,0.0,0.0,465.0,140.0,30.0,30.0,29.0,normal
0.0,0.0,0.0,421.0,10.0,3.0,40.0,158.0,0.0,9352.0,981152.0,0.0,0.0,0.0,0.0,6.0,0.0,98.0,0.0,0.0,447.0,85.0,30.0,30.0,32.0,normal
0.0,0.0,0.0,438.0,10.0,3.0,41.0,161.0,0.0,18712.0,932256.0,0.0,0.0,0.0,0.0,9.0,0.0,97.0,0.0,0.0,459.0,86.0,30.0,30.0,30.0,normal
0.0,0.0,0.0,441.0,10.0,2.0,41.0,170.0,0.0,23072.0,1011592.0,0.0,0.0,0.0,0.0,16.0,0.0,101.0,0.0,0.0,450.0,97.0,24.0,29.0,5.0,normal
0.0,0.0,0.0,444.0,9.0,5.0,42.0,172.0,0.0,11408.0,1011384.0,0.0,0.0,0.0,0.0,8.0,0.0,102.0,0.0,0.0,472.0,90.0,14.0,27.0,30.0,normal
0.0,0.0,0.0,445.0,10.0,2.0,40.0,171.0,0.0,11064.0,1003160.0,0.0,0.0,0.0,0.0,7.0,0.0,103.0,0.0,0.0,465.0,95.0,9.0,25.0,5.0,normal
0.0,0.0,0.0,440.0,10.0,2.0,48.0,159.0,0.0,10664.0,990424.0,0.0,0.0,0.0,0.0,7.0,0.0,106.0,0.0,0.0,461.0,85.0,7.0,23.0,5.0,normal
0.0,0.0,0.0,429.0,14.0,6.0,39.0,166.0,0.0,12248.0,998408.0,0.0,0.0,0.0,0.0,9.0,0.0,95.0,0.0,0.0,459.0,91.0,6.0,20.0,8.0,normal
0.0,0.0,0.0,449.0,10.0,3.0,43.0,252.0,0.0,22296.0,1051992.0,0.0,0.0,0.0,0.0,13.0,0.0,187.0,0.0,0.0,464.0,94.0,7.0,18.0,7.0,normal
0.0,0.0,0.0,435.0,14.0,3.0,43.0,162.0,0.0,11504.0,1000920.0,0.0,0.0,0.0,0.0,4.0,0.0,106.0,0.0,0.0,459.0,90.0,6.0,15.0,5.0,normal
0.0,0.0,0.0,453.0,10.0,2.0,44.0,181.0,0.0,19832.0,1011568.0,0.0,0.0,0.0,0.0,14.0,0.0,115.0,0.0,0.0,465.0,96.0,6.0,13.0,6.0,normal
0.0,0.0,0.0,436.0,10.0,3.0,46.0,266.0,0.0,21952.0,1019296.0,0.0,0.0,0.0,0.0,15.0,0.0,218.0,0.0,0.0,444.0,84.0,6.0,11.0,6.0,normal
0.0,0.0,0.0,452.0,10.0,5.0,50.0,245.0,0.0,28128.0,1054784.0,0.0,0.0,0.0,0.0,16.0,0.0,192.0,0.0,0.0,469.0,86.0,7.0,8.0,9.0,normal
0.0,0.0,0.0,457.0,11.0,2.0,46.0,266.0,0.0,22488.0,1059976.0,0.0,0.0,0.0,0.0,16.0,0.0,206.0,0.0,0.0,464.0,96.0,7.0,7.0,6.0,normal
0.0,0.0,0.0,463.0,15.0,4.0,66.0,190.0,0.0,21904.0,1077992.0,0.0,0.0,0.0,0.0,15.0,0.0,133.0,0.0,0.0,474.0,117.0,7.0,7.0,6.0,normal
0.0,0.0,0.0,454.0,11.0,2.0,74.0,208.0,0.0,20696.0,1046440.0,0.0,0.0,0.0,0.0,14.0,0.0,176.0,0.0,0.0,458.0,101.0,6.0,6.0,6.0,normal
0.0,0.0,0.0,430.0,11.0,1.0,57.0,219.0,0.0,9232.0,1023832.0,0.0,0.0,0.0,0.0,6.0,0.0,168.0,0.0,0.0,447.0,99.0,7.0,6.0,5.0,normal
0.0,0.0,0.0,445.0,15.0,0.0,57.0,167.0,0.0,9752.0,1019488.0,0.0,0.0,0.0,0.0,6.0,0.0,116.0,0.0,0.0,467.0,96.0,7.0,6.0,5.0,normal
0.0,0.0,0.0,458.0,9.0,3.0,62.0,174.0,0.0,22264.0,1034720.0,0.0,0.0,0.0,0.0,15.0,0.0,120.0,0.0,0.0,468.0,105.0,6.0,6.0,7.0,normal
0.0,0.0,1.0,445.0,11.0,4.0,56.0,224.0,0.0,33544.0,1033256.0,0.0,0.0,0.0,0.0,19.0,0.0,186.0,0.0,0.0,446.0,90.0,9.0,7.0,31.0,normal
0.0,0.0,0.0,470.0,52.0,5.0,66.0,276.0,0.0,20032.0,1236064.0,0.0,0.0,0.0,0.0,13.0,0.0,217.0,0.0,0.0,476.0,165.0,10.0,7.0,5.0,normal
0.0,0.0,8.0,453.0,17.0,6.0,61.0,196.0,0.0,13872.0,1169648.0,0.0,0.0,0.0,0.0,10.0,0.0,118.0,0.0,0.0,468.0,145.0,7.0,7.0,6.0,normal
0.0,0.0,0.0,453.0,10.0,5.0,56.0,194.0,0.0,26808.0,1033160.0,0.0,0.0,0.0,0.0,15.0,0.0,112.0,0.0,0.0,460.0,131.0,6.0,7.0,6.0,normal
0.0,0.0,0.0,459.0,11.0,3.0,92.0,183.0,0.0,23608.0,1055240.0,0.0,0.0,0.0,0.0,16.0,0.0,151.0,0.0,0.0,466.0,116.0,6.0,7.0,8.0,normal
0.0,0.0,0.0,433.0,10.0,2.0,58.0,174.0,0.0,22216.0,971224.0,0.0,0.0,0.0,0.0,15.0,0.0,134.0,0.0,0.0,439.0,89.0,6.0,7.0,6.0,normal
0.0,0.0,0.0,462.0,10.0,3.0,54.0,299.0,0.0,21584.0,1096720.0,0.0,0.0,0.0,0.0,16.0,0.0,256.0,0.0,0.0,466.0,90.0,7.0,7.0,7.0,normal
0.0,0.0,0.0,432.0,10.0,3.0,43.0,168.0,0.0,5144.0,986328.0,0.0,0.0,0.0,0.0,3.0,0.0,118.0,0.0,0.0,464.0,73.0,7.0,7.0,6.0,normal
0.0,0.0,0.0,457.0,10.0,3.0,43.0,306.0,0.0,21128.0,1093256.0,0.0,0.0,0.0,0.0,15.0,0.0,246.0,0.0,0.0,472.0,88.0,7.0,7.0,6.0,normal
0.0,0.0,0.0,464.0,16.0,2.0,48.0,251.0,0.0,22416.0,1084616.0,0.0,0.0,0.0,0.0,16.0,0.0,183.0,0.0,0.0,467.0,114.0,7.0,7.0,6.0,normal
0.0,0.0,1.0,436.0,14.0,5.0,48.0,188.0,0.0,37936.0,1001136.0,0.0,0.0,0.0,0.0,18.0,0.0,131.0,0.0,0.0,444.0,98.0,7.0,7.0,8.0,normal
0.0,0.0,0.0,449.0,12.0,2.0,44.0,307.0,0.0,13792.0,1083856.0,0.0,0.0,0.0,0.0,9.0,0.0,247.0,0.0,0.0,470.0,90.0,7.0,7.0,7.0,normal
0.0,0.0,0.0,437.0,13.0,1.0,52.0,233.0,0.0,4016.0,1038416.0,0.0,0.0,0.0,0.0,3.0,0.0,156.0,0.0,0.0,456.0,122.0,7.0,7.0,6.0,normal
0.0,0.0,0.0,461.0,17.0,5.0,42.0,247.0,0.0,20984.0,1095352.0,0.0,0.0,0.0,0.0,11.0,0.0,158.0,0.0,0.0,466.0,138.0,7.0,7.0,6.0,normal
0.0,0.0,0.0,440.0,13.0,2.0,45.0,259.0,0.0,15984.0,1044600.0,0.0,0.0,0.0,0.0,11.0,0.0,191.0,0.0,0.0,452.0,107.0,7.0,7.0,6.0,normal
0.0,0.0,0.0,440.0,14.0,5.0,44.0,149.0,0.0,3848.0,1012272.0,0.0,0.0,0.0,0.0,2.0,0.0,103.0,0.0,0.0,466.0,81.0,10.0,7.0,32.0,normal
0.0,0.0,0.0,460.0,15.0,4.0,40.0,238.0,0.0,21920.0,1072200.0,0.0,0.0,0.0,0.0,15.0,0.0,184.0,0.0,0.0,465.0,94.0,10.0,8.0,6.0,normal
0.0,0.0,0.0,444.0,18.0,7.0,40.0,235.0,0.0,21648.0,1049872.0,0.0,0.0,0.0,0.0,15.0,0.0,175.0,0.0,0.0,486.0,93.0,7.0,8.0,7.0,normal
0.0,0.0,0.0,461.0,15.0,3.0,45.0,266.0,0.0,20320.0,1101320.0,0.0,0.0,0.0,0.0,15.0,0.0,206.0,0.0,0.0,447.0,99.0,7.0,8.0,7.0,normal
0.0,0.0,0.0,456.0,20.0,4.0,41.0,241.0,0.0,10736.0,1094512.0,0.0,0.0,0.0,0.0,7.0,0.0,185.0,0.0,0.0,469.0,100.0,7.0,8.0,6.0,normal
0.0,0.0,0.0,458.0,16.0,3.0,45.0,252.0,0.0,18688.0,1079128.0,0.0,0.0,0.0,0.0,9.0,0.0,203.0,0.0,0.0,469.0,93.0,7.0,8.0,6.0,normal
0.0,0.0,1.0,468.0,20.0,3.0,45.0,153.0,0.0,24464.0,1069656.0,0.0,0.0,0.0,0.0,15.0,0.0,102.0,0.0,0.0,470.0,98.0,7.0,7.0,8.0,normal
0.0,0.0,0.0,440.0,19.0,5.0,40.0,142.0,0.0,17480.0,1002112.0,0.0,0.0,0.0,0.0,12.0,0.0,94.0,0.0,0.0,449.0,96.0,6.0,7.0,5.0,normal
0.0,0.0,0.0,464.0,19.0,6.0,43.0,241.0,0.0,23688.0,1101616.0,0.0,0.0,0.0,0.0,13.0,0.0,187.0,0.0,0.0,474.0,99.0,6.0,7.0,6.0,normal
0.0,0.0,0.0,444.0,17.0,3.0,48.0,148.0,0.0,3616.0,1017776.0,0.0,0.0,0.0,0.0,2.0,0.0,102.0,0.0,0.0,469.0,85.0,6.0,7.0,5.0,normal
0.0,0.0,1.0,481.0,21.0,5.0,49.0,233.0,0.0,37392.0,1139016.0,0.0,0.0,0.0,0.0,21.0,0.0,184.0,0.0,0.0,468.0,119.0,6.0,7.0,7.0,normal
0.0,0.0,0.0,480.0,24.0,3.0,45.0,168.0,0.0,25736.0,1090544.0,0.0,0.0,0.0,0.0,18.0,0.0,115.0,0.0,0.0,470.0,118.0,7.0,7.0,7.0,normal
0.0,0.0,32.0,486.0,24.0,4.0,38.0,163.0,0.0,80352.0,1403704.0,0.0,0.0,0.0,0.0,41.0,0.0,90.0,0.0,0.0,453.0,163.0,6.0,7.0,6.0,normal
0.0,0.0,0.0,463.0,23.0,4.0,43.0,159.0,0.0,21920.0,1061984.0,0.0,0.0,0.0,0.0,11.0,0.0,109.0,0.0,0.0,477.0,95.0,6.0,6.0,5.0,normal
0.0,0.0,0.0,483.0,29.0,3.0,49.0,240.0,0.0,25688.0,1149000.0,0.0,0.0,0.0,0.0,18.0,0.0,185.0,0.0,0.0,471.0,132.0,6.0,6.0,5.0,normal
0.0,0.0,0.0,474.0,40.0,9.0,42.0,170.0,0.0,28168.0,1151808.0,0.0,0.0,0.0,0.0,17.0,0.0,116.0,0.0,0.0,471.0,126.0,12.0,7.0,29.0,normal
0.0,0.0,0.0,485.0,34.0,10.0,44.0,227.0,0.0,19392.0,1183416.0,0.0,0.0,0.0,0.0,13.0,0.0,172.0,0.0,0.0,497.0,123.0,24.0,10.0,31.0,normal
0.0,0.0,31.0,524.0,35.0,9.0,44.0,250.0,0.0,68640.0,1604344.0,0.0,0.0,0.0,0.0,40.0,0.0,199.0,0.0,0.0,445.0,190.0,31.0,12.0,33.0,normal
0.0,0.0,33.0,524.0,31.0,8.0,44.0,305.0,0.0,86576.0,1584000.0,0.0,0.0,0.0,0.0,50.0,0.0,235.0,0.0,0.0,485.0,201.0,31.0,15.0,32.0,normal
0.0,0.0,53.0,577.0,32.0,5.0,45.0,279.0,0.0,104080.0,1877888.0,0.0,0.0,0.0,0.0,61.0,0.0,221.0,0.0,0.0,486.0,233.0,31.0,17.0,30.0,normal
0.0,0.0,33.0,539.0,33.0,5.0,47.0,175.0,0.0,58512.0,1573392.0,0.0,0.0,0.0,0.0,42.0,0.0,114.0,0.0,0.0,457.0,208.0,31.0,20.0,30.0,normal
0.0,0.0,0.0,482.0,35.0,3.0,45.0,244.0,0.0,27688.0,1160024.0,0.0,0.0,0.0,0.0,18.0,0.0,179.0,0.0,0.0,472.0,148.0,31.0,22.0,31.0,normal
0.0,0.0,0.0,485.0,27.0,7.0,42.0,203.0,0.0,36024.0,1150840.0,0.0,0.0,0.0,0.0,19.0,0.0,129.0,0.0,0.0,485.0,132.0,31.0,24.0,32.0,normal
0.0,0.0,237.0,680.0,35.0,12.0,48.0,357.0,0.0,185488.0,4189304.0,0.0,0.0,0.0,0.0,117.0,0.0,194.0,0.0,0.0,471.0,587.0,31.0,27.0,31.0,normal
0.0,0.0,64.0,564.0,34.0,10.0,51.0,269.0,0.0,118480.0,1985672.0,0.0,0.0,0.0,0.0,60.0,0.0,197.0,0.0,0.0,470.0,258.0,31.0,29.0,30.0,normal
0.0,0.0,1.0,467.0,26.0,5.0,51.0,282.0,0.0,20336.0,1155528.0,0.0,0.0,0.0,0.0,14.0,0.0,235.0,0.0,0.0,478.0,112.0,31.0,31.0,30.0,normal
0.0,0.0,26.0,510.0,26.0,7.0,44.0,277.0,0.0,69080.0,1499256.0,0.0,0.0,0.0,0.0,37.0,0.0,225.0,0.0,0.0,464.0,181.0,31.0,31.0,30.0,normal
0.0,0.0,100.0,614.0,36.0,8.0,47.0,206.0,0.0,111088.0,2431552.0,0.0,0.0,0.0,0.0,65.0,0.0,120.0,0.0,0.0,476.0,335.0,31.0,31.0,30.0,normal
0.0,0.0,163.0,727.0,47.0,13.0,44.0,190.0,0.0,232272.0,3282072.0,0.0,0.0,0.0,0.0,116.0,0.0,107.0,0.0,0.0,482.0,490.0,31.0,31.0,33.0,normal
0.0,0.0,356.0,947.0,55.0,13.0,45.0,220.0,0.0,302680.0,5822440.0,0.0,0.0,0.0,0.0,167.0,0.0,109.0,0.0,0.0,474.0,879.0,30.0,31.0,29.0,normal
0.0,0.0,167.0,722.0,38.0,9.0,43.0,196.0,0.0,205200.0,3299000.0,0.0,0.0,0.0,0.0,100.0,0.0,130.0,0.0,0.0,478.0,468.0,30.0,31.0,30.0,normal
0.0,0.0,82.0,571.0,40.0,10.0,41.0,289.0,0.0,86872.0,2242016.0,0.0,0.0,0.0,0.0,60.0,0.0,228.0,0.0,0.0,464.0,281.0,30.0,31.0,30.0,normal
0.0,0.0,217.0,802.0,45.0,10.0,45.0,262.0,0.0,179160.0,4034256.0,0.0,0.0,0.0,0.0,124.0,0.0,202.0,0.0,0.0,486.0,563.0,31.0,31.0,29.0,normal
0.0,0.0,320.0,938.0,46.0,17.0,44.0,296.0,0.0,299384.0,5450560.0,0.0,0.0,0.0,0.0,168.0,0.0,228.0,0.0,0.0,483.0,792.0,31.0,31.0,32.0,normal
0.0,0.0,124.0,657.0,34.0,9.0,47.0,297.0,0.0,158176.0,2807424.0,0.0,0.0,0.0,0.0,91.0,0.0,241.0,0.0,0.0,449.0,370.0,31.0,31.0,33.0,normal
0.0,0.0,338.0,1006.0,38.0,7.0,45.0,239.0,0.0,3071688.0,2819000.0,0.0,0.0,0.0,0.0,516.0,0.0,188.0,0.0,0.0,493.0,493.0,29.0,30.0,7.0,normal
0.0,0.0,922.0,1938.0,33.0,9.0,44.0,293.0,0.0,8908888.0,5169272.0,0.0,0.0,0.0,0.0,1420.0,0.0,217.0,0.0,0.0,479.0,1123.0,20.0,29.0,6.0,normal
0.0,0.0,102.0,652.0,32.0,8.0,41.0,260.0,0.0,735528.0,1896400.0,0.0,0.0,0.0,0.0,162.0,0.0,206.0,0.0,0.0,449.0,280.0,20.0,28.0,30.0,normal
0.0,0.0,5.0,507.0,25.0,9.0,47.0,222.0,0.0,78568.0,1216984.0,0.0,0.0,0.0,0.0,36.0,0.0,179.0,0.0,0.0,475.0,130.0,28.0,28.0,29.0,normal
0.0,0.0,304.0,906.0,48.0,16.0,42.0,184.0,0.0,349200.0,5043720.0,0.0,0.0,0.0,0.0,176.0,0.0,105.0,0.0,0.0,470.0,749.0,31.0,28.0,30.0,normal
0.0,0.0,134.0,656.0,28.0,8.0,50.0,300.0,0.0,119528.0,2979560.0,0.0,0.0,0.0,0.0,74.0,0.0,217.0,0.0,0.0,472.0,401.0,31.0,28.0,32.0,normal
0.0,0.0,75.0,596.0,45.0,8.0,52.0,321.0,0.0,112424.0,2213128.0,0.0,0.0,0.0,0.0,60.0,0.0,265.0,0.0,0.0,488.0,291.0,31.0,28.0,31.0,normal
0.0,0.0,60.0,587.0,33.0,7.0,50.0,285.0,0.0,83584.0,2019928.0,0.0,0.0,0.0,0.0,55.0,0.0,241.0,0.0,0.0,491.0,246.0,31.0,28.0,30.0,normal
0.0,0.0,131.0,667.0,37.0,7.0,44.0,219.0,0.0,121344.0,2869888.0,0.0,0.0,0.0,0.0,76.0,0.0,147.0,0.0,0.0,456.0,427.0,31.0,28.0,31.0,normal
0.0,0.0,60.0,575.0,36.0,10.0,47.0,172.0,0.0,86368.0,1937688.0,0.0,0.0,0.0,0.0,52.0,0.0,110.0,0.0,0.0,483.0,258.0,30.0,28.0,30.0,normal
0.0,0.0,51.0,573.0,41.0,11.0,45.0,276.0,0.0,81848.0,1945200.0,0.0,0.0,0.0,0.0,53.0,0.0,204.0,0.0,0.0,505.0,246.0,30.0,28.0,32.0,normal
0.0,0.0,62.0,574.0,32.0,6.0,41.0,256.0,0.0,83336.0,1950720.0,0.0,0.0,0.0,0.0,49.0,0.0,210.0,0.0,0.0,456.0,237.0,31.0,30.0,31.0,normal
0.0,0.0,90.0,621.0,40.0,10.0,44.0,239.0,0.0,92832.0,2404696.0,0.0,0.0,0.0,0.0,66.0,0.0,201.0,0.0,0.0,479.0,241.0,31.0,31.0,29.0,normal
0.0,0.0,587.0,1490.0,65.0,7.0,47.0,274.0,0.0,618032.0,8787400.0,0.0,0.0,0.0,0.0,481.0,0.0,186.0,0.0,0.0,485.0,1378.0,31.0,31.0,31.0,normal
0.0,0.0,501.0,1303.0,61.0,6.0,45.0,202.0,0.0,393208.0,7835864.0,0.0,0.0,0.0,0.0,317.0,0.0,152.0,0.0,0.0,475.0,1170.0,31.0,31.0,30.0,normal
0.0,0.0,54.0,575.0,35.0,6.0,54.0,316.0,0.0,90768.0,1906656.0,0.0,0.0,0.0,0.0,49.0,0.0,257.0,0.0,0.0,481.0,250.0,31.0,31.0,32.0,normal
0.0,0.0,68.0,562.0,44.0,7.0,54.0,262.0,0.0,85728.0,2122648.0,0.0,0.0,0.0,0.0,48.0,0.0,218.0,0.0,0.0,475.0,261.0,31.0,31.0,30.0,normal
0.0,0.0,258.0,922.0,52.0,7.0,50.0,279.0,0.0,254152.0,4647896.0,0.0,0.0,0.0,0.0,192.0,0.0,208.0,0.0,0.0,480.0,682.0,31.0,31.0,30.0,normal
0.0,0.0,141.0,660.0,41.0,6.0,49.0,170.0,0.0,95952.0,2999176.0,0.0,0.0,0.0,0.0,58.0,0.0,113.0,0.0,0.0,478.0,423.0,30.0,31.0,30.0,normal
0.0,0.0,414.0,1256.0,59.0,6.0,48.0,174.0,0.0,489744.0,6636792.0,0.0,0.0,0.0,0.0,378.0,0.0,111.0,0.0,0.0,475.0,989.0,30.0,31.0,30.0,normal
0.0,0.0,104.0,632.0,43.0,9.0,46.0,212.0,0.0,122512.0,2409352.0,0.0,0.0,0.0,0.0,74.0,0.0,138.0,0.0,0.0,484.0,333.0,30.0,31.0,30.0,normal
0.0,0.0,55.0,620.0,186.0,8.0,57.0,278.0,0.0,70376.0,2585552.0,0.0,0.0,0.0,0.0,42.0,0.0,214.0,0.0,0.0,482.0,452.0,31.0,31.0,33.0,normal
0.0,0.0,210.0,865.0,134.0,12.0,64.0,318.0,0.0,216768.0,4256480.0,0.0,0.0,0.0,0.0,146.0,0.0,233.0,0.0,0.0,503.0,733.0,28.0,30.0,8.0,normal
0.0,0.0,126.0,663.0,46.0,10.0,50.0,276.0,0.0,158680.0,2885848.0,0.0,0.0,0.0,0.0,81.0,0.0,191.0,0.0,0.0,477.0,425.0,19.0,28.0,6.0,normal
0.0,0.0,165.0,773.0,59.0,11.0,55.0,323.0,0.0,201488.0,3499184.0,0.0,0.0,0.0,0.0,119.0,0.0,243.0,0.0,0.0,492.0,532.0,11.0,26.0,8.0,normal
0.0,0.0,64.0,603.0,48.0,13.0,52.0,229.0,0.0,83008.0,2121384.0,0.0,0.0,0.0,0.0,52.0,0.0,178.0,0.0,0.0,501.0,279.0,8.0,24.0,6.0,normal
0.0,0.0,131.0,759.0,63.0,19.0,51.0,189.0,0.0,249408.0,3015840.0,0.0,0.0,0.0,0.0,128.0,0.0,116.0,0.0,0.0,495.0,474.0,7.0,21.0,8.0,normal
0.0,0.0,344.0,949.0,59.0,16.0,50.0,235.0,0.0,356616.0,5649440.0,0.0,0.0,0.0,0.0,215.0,0.0,111.0,0.0,0.0,459.0,869.0,6.0,19.0,6.0,normal
0.0,0.0,315.0,961.0,71.0,21.0,48.0,253.0,0.0,398032.0,5389544.0,0.0,0.0,0.0,0.0,211.0,0.0,112.0,0.0,0.0,493.0,853.0,6.0,17.0,5.0,normal
0.0,0.0,360.0,982.0,56.0,18.0,47.0,235.0,0.0,372456.0,5892576.0,0.0,0.0,0.0,0.0,199.0,0.0,112.0,0.0,0.0,496.0,892.0,6.0,14.0,7.0,normal
0.0,0.0,411.0,979.0,62.0,15.0,51.0,329.0,0.0,338128.0,6558616.0,0.0,0.0,0.0,0.0,202.0,0.0,187.0,0.0,0.0,496.0,963.0,6.0,12.0,6.0,normal
0.0,0.0,256.0,789.0,63.0,16.0,53.0,283.0,0.0,200416.0,4632856.0,0.0,0.0,0.0,0.0,117.0,0.0,131.0,0.0,0.0,489.0,723.0,7.0,10.0,7.0,normal
0.0,0.0,98.0,682.0,61.0,14.0,50.0,280.0,0.0,138928.0,2644776.0,0.0,0.0,0.0,0.0,78.0,0.0,191.0,0.0,0.0,490.0,426.0,7.0,8.0,8.0,normal
0.0,0.0,98.0,736.0,69.0,18.0,51.0,209.0,0.0,171896.0,2710808.0,0.0,0.0,0.0,0.0,91.0,0.0,127.0,0.0,0.0,501.0,464.0,7.0,7.0,5.0,normal
0.0,0.0,206.0,858.0,77.0,11.0,49.0,213.0,0.0,266832.0,4038160.0,0.0,0.0,0.0,0.0,128.0,0.0,138.0,0.0,0.0,501.0,646.0,7.0,7.0,6.0,normal
0.0,0.0,122.0,726.0,64.0,12.0,59.0,263.0,0.0,121984.0,3022736.0,0.0,0.0,0.0,0.0,78.0,0.0,195.0,0.0,0.0,506.0,468.0,7.0,7.0,5.0,normal
0.0,0.0,72.0,648.0,65.0,11.0,56.0,257.0,0.0,92864.0,2339176.0,0.0,0.0,0.0,0.0,55.0,0.0,206.0,0.0,0.0,485.0,366.0,7.0,7.0,7.0,normal
0.0,0.0,73.0,660.0,57.0,10.0,54.0,210.0,0.0,101720.0,2327840.0,0.0,0.0,0.0,0.0,63.0,0.0,154.0,0.0,0.0,495.0,366.0,7.0,7.0,9.0,normal
0.0,0.0,77.0,721.0,65.0,8.0,57.0,233.0,0.0,104176.0,2543776.0,0.0,0.0,0.0,0.0,62.0,0.0,171.0,0.0,0.0,513.0,407.0,11.0,8.0,10.0,normal
0.0,0.0,86.0,700.0,73.0,18.0,53.0,277.0,0.0,169088.0,2575208.0,0.0,0.0,0.0,0.0,87.0,0.0,202.0,0.0,0.0,497.0,441.0,11.0,8.0,10.0,normal
0.0,0.0,146.0,794.0,75.0,14.0,53.0,293.0,0.0,182224.0,3392456.0,0.0,0.0,0.0,0.0,107.0,0.0,221.0,0.0,0.0,506.0,524.0,7.0,8.0,6.0,normal
0.0,0.0,131.0,748.0,66.0,12.0,49.0,263.0,0.0,149168.0,3133752.0,0.0,0.0,0.0,0.0,90.0,0.0,180.0,0.0,0.0,513.0,488.0,7.0,8.0,5.0,normal
0.0,0.0,116.0,720.0,76.0,17.0,48.0,207.0,0.0,122816.0,2969216.0,0.0,0.0,0.0,0.0,72.0,0.0,120.0,0.0,0.0,531.0,463.0,7.0,8.0,7.0,normal
0.0,0.0,128.0,773.0,77.0,18.0,50.0,270.0,0.0,205792.0,3137920.0,0.0,0.0,0.0,0.0,117.0,0.0,174.0,0.0,0.0,526.0,500.0,7.0,8.0,9.0,normal
0.0,0.0,58.0,691.0,84.0,19.0,52.0,328.0,0.0,184048.0,2259384.0,0.0,0.0,0.0,0.0,104.0,0.0,254.0,0.0,0.0,504.0,370.0,7.0,8.0,6.0,normal
0.0,0.0,78.0,677.0,63.0,12.0,55.0,307.0,0.0,146784.0,2416056.0,0.0,0.0,0.0,0.0,83.0,0.0,224.0,0.0,0.0,510.0,376.0,7.0,8.0,6.0,normal
0.0,0.0,52.0,671.0,77.0,16.0,55.0,216.0,0.0,99128.0,2200568.0,0.0,0.0,0.0,0.0,52.0,0.0,129.0,0.0,0.0,524.0,384.0,7.0,8.0,5.0,normal
0.0,0.0,160.0,792.0,65.0,21.0,49.0,269.0,0.0,200056.0,3534960.0,0.0,0.0,0.0,0.0,119.0,0.0,182.0,0.0,0.0,505.0,551.0,7.0,8.0,7.0,normal
0.0,0.0,75.0,651.0,57.0,13.0,57.0,223.0,0.0,160128.0,2274248.0,0.0,0.0,0.0,0.0,83.0,0.0,156.0,0.0,0.0,494.0,346.0,7.0,7.0,8.0,normal
0.0,0.0,37.0,592.0,51.0,9.0,53.0,335.0,0.0,76680.0,1846304.0,0.0,0.0,0.0,0.0,52.0,0.0,276.0,0.0,0.0,500.0,250.0,7.0,7.0,8.0,normal
0.0,0.0,95.0,674.0,55.0,12.0,55.0,245.0,0.0,149568.0,2548680.0,0.0,0.0,0.0,0.0,88.0,0.0,187.0,0.0,0.0,502.0,361.0,7.0,7.0,6.0,normal
0.0,0.0,67.0,640.0,53.0,13.0,58.0,339.0,0.0,79672.0,2308040.0,0.0,0.0,0.0,0.0,53.0,0.0,272.0,0.0,0.0,514.0,332.0,7.0,7.0,7.0,normal
0.0,0.0,315.0,940.0,63.0,12.0,49.0,262.0,0.0,286960.0,5425648.0,0.0,0.0,0.0,0.0,200.0,0.0,147.0,0.0,0.0,488.0,803.0,7.0,7.0,6.0,normal
0.0,0.0,14.0,535.0,47.0,12.0,53.0,304.0,0.0,93200.0,1466592.0,0.0,0.0,0.0,0.0,37.0,0.0,247.0,0.0,0.0,510.0,180.0,11.0,8.0,7.0,normal
0.0,0.0,1.0,528.0,57.0,13.0,52.0,268.0,0.0,35904.0,1371912.0,0.0,0.0,0.0,0.0,21.0,0.0,218.0,0.0,0.0,507.0,175.0,11.0,8.0,11.0,normal
